Id,Mid,BPM,BaseBeat,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
124202,101071,120,0.25,480,Crisp Orange Sunrise,Yubo Fan,,,
124203,101071,120,0.25,480,Crisp Orange Sunrise,Yubo Fan,,,
124301,101072,108,0.5,216,Sunrise Mango Soda,Yubo Fan,,,
124302,101072,108,0.5,216,Sunrise Mango Soda,Yubo Fan,,,
124303,101072,108,0.5,216,Sunrise Mango Soda,Yubo Fan,,,
124401,101073,110,0.5,220,Mint Cream Float,Yubo Fan,,,
124402,101073,110,0.5,220,Mint Cream Float,Yubo Fan,,,
124403,101073,110,0.5,220,Mint Cream Float,Yubo Fan,,,
124501,101074,90,0.5,180,Sparkling Apple Cider,Yubo Fan,,,
124502,101074,90,0.5,180,Sparkling Apple Cider,Yubo Fan,,,
124503,101074,90,0.5,180,Sparkling Apple Cider,Yubo Fan,,,
124601,101075,145,0.5,290,Fireflies,Frederic Bernard,,,
124602,101075,145,0.5,290,Fireflies,Frederic Bernard,,,
124603,101075,145,0.5,290,Fireflies,Frederic Bernard,,,
124701,101076,90,0.5,180,Innocence,Frederic Bernard,,,
124702,101076,90,0.5,180,Innocence,Frederic Bernard,,,
124703,101076,90,0.5,180,Innocence,Frederic Bernard,,,
124801,101077,120,0.5,240,Waterdrops,Frederic Bernard,,,
124802,101077,120,0.5,240,Waterdrops,Frederic Bernard,,,
124803,101077,120,0.5,240,Waterdrops,Frederic Bernard,,,
124901,101078,90,0.5,180,Spheres,Frederic Bernard,,,
124902,101078,90,0.5,180,Spheres,Frederic Bernard,,,
124903,101078,90,0.5,180,Spheres,Frederic Bernard,,,
125001,101079,110,0.5,220,Leave,Frederic Bernard,,,
125002,101079,110,0.5,220,Leave,Frederic Bernard,,,
125003,101079,110,0.5,220,Leave,Frederic Bernard,,,
125101,101080,90,0.5,180,Final Lament,Frederic Bernard,,,
125102,101080,90,0.5,180,Final Lament,Frederic Bernard,,,
125103,101080,90,0.5,180,Final Lament,Frederic Bernard,,,
125201,101081,90,0.5,180,Tears and Sadness,Frederic Bernard,,,
125202,101081,90,0.5,180,Tears and Sadness,Frederic Bernard,,,
125203,101081,90,0.5,180,Tears and Sadness,Frederic Bernard,,,
125301,101082,120,0.5,240,Waltz of Sorrow,Frederic Bernard,,,
125302,101082,120,0.5,240,Waltz of Sorrow,Frederic Bernard,,,
125303,101082,120,0.5,240,Waltz of Sorrow,Frederic Bernard,,,
125401,101086,127,0.5,254,Midnight Cabin Express,Yubo Fan,,,
125402,101086,127,0.5,254,Midnight Cabin Express,Yubo Fan,,,
125403,101086,127,0.5,254,Midnight Cabin Express,Yubo Fan,,,
125501,101087,90,0.25,360,000 on Pier 3,Yubo Fan,,,
125502,101087,90,0.25,360,000 on Pier 3,Yubo Fan,,,
125503,101087,90,0.25,360,000 on Pier 3,Yubo Fan,,,
125601,101088,140,0.5,280,Moonlit!Pretender,Yubo Fan,,,
125602,101088,140,0.5,280,Moonlit!Pretender,Yubo Fan,,,
125603,101088,140,0.5,280,Moonlit!Pretender,Yubo Fan,,,
125701,101089,90,0.5,180,Omotesando,Yubo Fan,,,
125702,101089,90,0.5,180,Omotesando,Yubo Fan,,,
125703,101089,90,0.5,180,Omotesando,Yubo Fan,,,
125801,101137,90,0.25,360,The Cubanito - Main,George King & Mark Fabion,,,
125802,101137,90,0.25,360,The Cubanito - Main,George King & Mark Fabion,,,
125803,101137,90,0.25,360,The Cubanito - Main,George King & Mark Fabion,,,
125901,101138,160,0.5,320,Shake All of It,Daniel McIntyre,,,
125902,101138,160,0.5,320,Shake All of It,Daniel McIntyre,,,
125903,101138,160,0.5,320,Shake All of It,Daniel McIntyre,,,
126001,101139,160,0.5,320,Dancing Lights (Simplified) - Underscore,Level 77 Music,,,
126002,101139,160,0.5,320,Dancing Lights (Simplified) - Underscore,Level 77 Music,,,
126003,101139,160,0.5,320,Dancing Lights (Simplified) - Underscore,Level 77 Music,,,
126101,101140,110,0.5,220,Morning Joy,11 One/Music,,,
126102,101140,110,0.5,220,Morning Joy,11 One/Music,,,
126103,101140,110,0.5,220,Morning Joy,11 One/Music,,,
126201,101141,180,0.5,360,Prelude No.16 in B-flat Major,Frederic Chopin,,,
126202,101141,180,0.5,360,Prelude No.16 in B-flat Major,Frederic Chopin,,,
126203,101141,180,0.5,360,Prelude No.16 in B-flat Major,Frederic Chopin,,,
126301,101142,104,0.25,416,Piano Concerto No.1 in E minor Mvt.3,Frederic Chopin,,,
126302,101142,104,0.25,416,Piano Concerto No.1 in E minor Mvt.3,Frederic Chopin,,,
126303,101142,104,0.25,416,Piano Concerto No.1 in E minor Mvt.3,Frederic Chopin,,,
126401,101143,112,0.25,448,3 Ecossaises Op.72 No.2,Frederic Chopin,,,
126402,101143,112,0.25,448,3 Ecossaises Op.72 No.2,Frederic Chopin,,,
126403,101143,112,0.25,448,3 Ecossaises Op.72 No.2,Frederic Chopin,,,
126501,101144,103,0.5,206,3 Ecossaises Op.72 No.3 (Sliders),Frederic Chopin,,,
126502,101144,103,0.5,206,3 Ecossaises Op.72 No.3 (Sliders),Frederic Chopin,,,
126503,101144,103,0.5,206,3 Ecossaises Op.72 No.3 (Sliders),Frederic Chopin,,,
126601,101145,102,0.5,204,Smile from Ear to Ear,11 One/Music,,,
126602,101145,102,0.5,204,Smile from Ear to Ear,11 One/Music,,,
126603,101145,102,0.5,204,Smile from Ear to Ear,11 One/Music,,,
126701,101146,102,0.5,204,A Little Off Stride,SyncWeasel,,,
126702,101146,102,0.5,204,A Little Off Stride,SyncWeasel,,,
126703,101146,102,0.5,204,A Little Off Stride,SyncWeasel,,,
126801,101147,180,0.5,360,Roaring Twenties Piano,SyncWeasel,,,
126802,101147,180,0.5,360,Roaring Twenties Piano,SyncWeasel,,,
126803,101147,180,0.5,360,Roaring Twenties Piano,SyncWeasel,,,
126901,101148,140,0.5,280,For Eleanor,Charles Szczepanek,,,
126902,101148,140,0.5,280,For Eleanor,Charles Szczepanek,,,
126903,101148,140,0.5,280,For Eleanor,Charles Szczepanek,,,
127001,100705,85,0.5,170,As always,Evelyn Li,,,
127002,100705,88,0.5,176,As always,,,,
127003,100705,92,0.5,184,As always,,,,
127101,100706,86,0.25,344,Salty Rag,Takemura,,,
127102,100706,88,0.25,352,Salty Rag,,,,
127103,100706,90,0.25,360,Salty Rag,,,,
127201,100707,80,0.25,320,Joyce's theme,Shuchen Zhang,,,
127202,100707,84,0.25,336,Joyce's theme,,,,
127203,100707,88,0.25,352,Joyce's theme,,,,
127301,100709,105,0.5,210,Red Carmation,Takemura,,,
127302,100709,109,0.5,218,Red Carmation,,,,
127303,100709,114,0.5,228,Red Carmation,,,,
127401,100747,98,0.5,196,Distance from Tian'an Mountain,Unknown,,,
127402,100747,102,0.5,204,Distance from Tian'an Mountain,,,,
127403,100747,106,0.5,212,Distance from Tian'an Mountain,,,,
127501,100750,82,0.25,328,Wind in a Dream,Jeonghyun Yoon,,,
127502,100750,84,0.25,336,Wind in a Dream,,,,
127503,100750,88,0.25,352,Wind in a Dream,,,,
127601,100758,60,0.25,240,Autumn dance,Clack Chen,,,
127602,100758,62,0.25,248,Autumn dance,,,,
127603,100758,64,0.25,256,Autumn dance,,,,
127701,100783,127,0.5,254,Star dreams,Leo Liu,,,
127702,100783,129,0.5,258,Star dreams,,,,
127703,100783,131,0.5,262,Star dreams,,,,
127801,100784,76,0.5,152,Sweet Bye and Bye-Adapted,Adapted by Miu weiwei,,,
127802,100784,76,0.5,152,Sweet Bye and Bye-Adapted,,,,
127803,100784,76,0.5,152,Sweet Bye and Bye-Adapted,,,,
127901,100792,220,1,220,How is your day,Evelyn Li,,,
127902,100792,224,1,224,How is your day,,,,
127903,100792,228,1,228,How is your day,,,,
128001,100794,72,0.25,288,Leave,C.R Lee,,,
128002,100794,74,0.25,296,Leave,,,,
128003,100794,76,0.25,304,Leave,,,,
128101,100795,116,0.5,232,Love Song,Shih Che Huang,,,
128102,100795,118,0.5,236,Love Song,,,,
128103,100795,120,0.5,240,Love Song,,,,
128201,100962,160,0.5,320,Prelude To Wonderland,Will Lyons,,,
128202,100962,160,0.5,320,Prelude To Wonderland,,,,
128203,100962,160,0.5,320,Prelude To Wonderland,,,,
128301,101004,110,0.5,220,Arirang (Adapted),Korean Folk Music,,,
128302,101004,110,0.5,220,Arirang (Adapted),,,,
128303,101004,110,0.5,220,Arirang (Adapted),,,,
128401,101005,100,0.5,200,Milyang Arirang,Korean Folk Music,,,
128402,101005,100,0.5,200,Milyang Arirang,,,,
128403,101005,100,0.5,200,Milyang Arirang,,,,
128501,101006,110,0.5,220,Roasted Chestnut Song,Korean Folk Music,,,
128502,101006,110,0.5,220,Roasted Chestnut Song,,,,
128503,101006,110,0.5,220,Roasted Chestnut Song,,,,
128601,100840,80,0.5,160,Canon in D,Johann Pachelbel,,,
128602,100840,80,0.5,160,Canon in D,,,,
128603,100840,80,0.5,160,Canon in D,,,,
128701,101034,154,0.5,308,Goldenglow,Yubo Fan,,,
128702,101034,154,0.5,308,Goldenglow,,,,
128703,101034,154,0.5,308,Goldenglow,,,,
128801,101036,85,0.5,170,"If, in another universe",Yubo Fan,,,
128802,101036,85,0.5,170,"If, in another universe",,,,
128803,101036,85,0.5,170,"If, in another universe",,,,
128901,101037,80,0.5,160,Realms Once Forgotten,Greg Kurka,,,
128902,101037,80,0.5,160,Realms Once Forgotten,,,,
128903,101037,80,0.5,160,Realms Once Forgotten,,,,
129001,101041,120,0.5,240,Golden Timepiece,Greg Kurka,,,
129002,101041,120,0.5,240,Golden Timepiece,,,,
129003,101041,120,0.5,240,Golden Timepiece,,,,
129101,101044,128,0.5,256,Captain N,Steven Silo,,,
129102,101044,128,0.5,256,Captain N,,,,
129103,101044,128,0.5,256,Captain N,,,,
129201,101045,80,0.25,320,Burnt Toaster,Streambeats,,,
129202,101045,80,0.25,320,Burnt Toaster,,,,
129203,101045,80,0.25,320,Burnt Toaster,,,,
129301,101046,150,0.5,300,Skyline Stroller,Streambeats,,,
129302,101046,150,0.5,300,Skyline Stroller,,,,
129303,101046,150,0.5,300,Skyline Stroller,,,,
129401,101047,90,0.5,180,Sunny Skies Ahead,11 One/Music,,,
129402,101047,90,0.5,180,Sunny Skies Ahead,,,,
129403,101047,90,0.5,180,Sunny Skies Ahead,,,,
129501,101048,81,0.5,162,Starlight Nights,Frederic Bernard,,,
129502,101048,81,0.5,162,Starlight Nights,,,,
129503,101048,81,0.5,162,Starlight Nights,,,,
129601,101049,83,0.5,166,A Bird’s First Flight,Frederic Bernard,,,
129602,101049,83,0.5,166,A Bird’s First Flight,,,,
129603,101049,83,0.5,166,A Bird’s First Flight,,,,
129701,101050,80,0.5,160,Oceanside Deluge,Yubo Fan,,,
129702,101050,80,0.5,160,Oceanside Deluge,,,,
129703,101050,80,0.5,160,Oceanside Deluge,,,,
129801,101051,80,0.25,320,Sunlight Zone,Yubo Fan,,,
129802,101051,80,0.25,320,Sunlight Zone,,,,
129803,101051,80,0.25,320,Sunlight Zone,,,,
129901,101052,117,0.5,234,City of the Lost,Yubo Fan,,,
129902,101052,117,0.5,234,City of the Lost,,,,
129903,101052,117,0.5,234,City of the Lost,,,,
130001,101053,72,0.25,288,Sea(star) Forest,Yubo Fan,,,
130002,101053,72,0.25,288,Sea(star) Forest,,,,
130003,101053,72,0.25,288,Sea(star) Forest,,,,
130101,101059,70,0.25,280,Sunset Serenade,Greg Kurka,,,
130102,101059,70,0.25,280,Sunset Serenade,,,,
130103,101059,70,0.25,280,Sunset Serenade,,,,
130201,101114,136,0.5,272,Final Reflection,The Nerve Music & George King,,,
130202,101114,136,0.5,272,Final Reflection,,,,
130203,101114,136,0.5,272,Final Reflection,,,,
130301,101115,90,0.5,180,You Still Have Hope,Samuel Boechat,,,
130302,101115,90,0.5,180,You Still Have Hope,,,,
130303,101115,90,0.5,180,You Still Have Hope,,,,
130401,101116,110,0.5,220,Primo Amore,Micheal Borowski,,,
130402,101116,110,0.5,220,Primo Amore,,,,
130403,101116,110,0.5,220,Primo Amore,,,,
130501,101117,116,0.5,232,Thankful and Blessed,Samuel Boechat,,,
130502,101117,116,0.5,232,Thankful and Blessed,,,,
130503,101117,116,0.5,232,Thankful and Blessed,,,,
130601,101118,105,0.5,210,Lotus Blossom,Julie Hanney,,,
130602,101118,105,0.5,210,Lotus Blossom,,,,
130603,101118,105,0.5,210,Lotus Blossom,,,,
130701,101119,100,0.5,200,A Lost Soul,11 One/Music,,,
130702,101119,100,0.5,200,A Lost Soul,,,,
130703,101119,100,0.5,200,A Lost Soul,,,,
130801,101120,80,0.5,160,Renewal,Julie Hanney,,,
130802,101120,80,0.5,160,Renewal,,,,
130803,101120,80,0.5,160,Renewal,,,,
130901,101121,90,0.5,180,Jazzy Moods,Frederic Bernard,,,
130902,101121,90,0.5,180,Jazzy Moods,,,,
130903,101121,90,0.5,180,Jazzy Moods,,,,
131001,101122,120,0.5,240,The Sad Snow Queen,Frederic Bernard,,,
131002,101122,120,0.5,240,The Sad Snow Queen,,,,
131003,101122,120,0.5,240,The Sad Snow Queen,,,,
131101,101131,180,0.5,360,Hungarian_Rhapsody_No_2_Full_Ver,Franz Liszt,,,
131102,101131,250,0.5,500,Hungarian_Rhapsody_No_2_Full_Ver,,,,
131103,101131,270,0.5,540,Hungarian_Rhapsody_No_2_Full_Ver,,,,
131201,101132,300,0.5,600,Flight_of_the_Bumblebee_Full_Ver,Rimsky-Korsakov,,,
131202,101132,300,0.5,600,Flight_of_the_Bumblebee_Full_Ver,,,,
131203,101132,300,0.5,600,Flight_of_the_Bumblebee_Full_Ver,,,,
131301,101133,320,0.5,640,Moonlight_Sonata_Mvt_3_Full_Ver,Ludwig van Beethoven,,,
131302,101133,320,0.5,640,Moonlight_Sonata_Mvt_3_Full_Ver,,,,
131303,101133,320,0.5,640,Moonlight_Sonata_Mvt_3_Full_Ver,,,,
131401,101134,120,0.5,240,Etude_Op_10_No_5_Full_Ver,Frederic Chopin,,,
131402,101134,120,0.5,240,Etude_Op_10_No_5_Full_Ver,,,,
131403,101134,120,0.5,240,Etude_Op_10_No_5_Full_Ver,,,,
131501,101135,300,0.5,600,Fantasie_Impromptu_Full_Ver,Frederic Chopin,,,
131502,101135,285,0.5,570,Fantasie_Impromptu_Full_Ver,,,,
131503,101135,300,0.5,600,Fantasie_Impromptu_Full_Ver,,,,
131601,101136,90,0.25,360,Concerto_No_5_Op_73_Adagio,Ludwig van Beethoven,,,
131602,101136,90,0.25,360,Concerto_No_5_Op_73_Adagio,,,,
131603,101136,90,0.25,360,Concerto_No_5_Op_73_Adagio,,,,
131701,100835,140,0.5,280,Les Barricades Mystérieuses,Francois Couperin,,,
131702,100835,140,0.5,280,Les Barricades Mystérieuses,,,,
131703,100835,140,0.5,280,Les Barricades Mystérieuses,,,,
,,,,,,,,,
190101,200001,50,0.25,,Beginner Challenge,,0.037,,
190102,200001,0,,,Beginner Challenge,,,,
190103,200001,0,,,Beginner Challenge,,,,
190104,200001,0,,,Beginner Challenge,,,,
190105,200001,0,,,Beginner Challenge,,,,
190106,200001,0,,,Beginner Challenge,,,,
190107,200001,0,,,Beginner Challenge,,,,
190108,200001,0,,,Beginner Challenge,,,,
190201,200002,75,0.25,,Skilled Challenge,,0.055,,
190202,200002,0,,,Skilled Challenge,,,,
190203,200002,0,,,Skilled Challenge,,,,
190204,200002,0,,,Skilled Challenge,,,,
190205,200002,0,,,Skilled Challenge,,,,
190301,200003,113,0.25,,Master Challenge,,0.055,,
190302,200003,0,,,Master Challenge,,,,
190303,200003,0,,,Master Challenge,,,,
190304,200003,0,,,Master Challenge,,,,
190305,200003,0,,,Master Challenge,,,,
190306,200003,0,,,Master Challenge,,,,
190307,200003,0,,,Master Challenge,,,,
190308,200003,0,,,Master Challenge,,,,
190401,200004,150,0.5,,Single tile,,0.0875,,
190402,200004,0,,,Single tile,,,,
190403,200004,0,,,Single tile,,,,
190404,200004,0,,,Single tile,,,,
190405,200004,0,,,Single tile,,,,
190501,200005,150,0.5,,Double tile,,0.03,,
190502,200005,0,,,Double tile,,,,
190503,200005,0,,,Double tile,,,,
190504,200005,0,,,Double tile,,,,
190505,200005,0,,,Double tile,,,,
190601,200006,150,0.5,,Combo tile,,0.06,,
190602,200006,0,,,Combo tile,,,,
190603,200006,0,,,Combo tile,,,,
190604,200006,0,,,Combo tile,,,,
190605,200006,0,,,Combo tile,,,,
190701,200007,120,0.5,,Slider tile,,0.06,,
190702,200007,0,,,Slider tile,,,,
190703,200007,0,,,Slider tile,,,,
190704,200007,0,,,Slider tile,,,,
190801,200008,210,1,,Accompaniment tile,,0.05,,
190802,200008,0,,,Accompaniment tile,,,,
190803,200008,0,,,Accompaniment tile,,,,
190804,200008,0,,,Accompaniment tile,,,,
191001,200009,90,,,Classic1,,,,
191101,200010,90,,,Classic2,,,,
191201,200011,90,,,Classic3,,,,
191301,200012,90,,,Classic4,,,,
191401,200013,90,,,Classic5,,,,
191501,200014,90,,,Classic6,,,,
191601,200015,90,,,Classic7,,,,
191701,200016,90,,,Classic8,,,,
191801,200017,90,,,Classic9,,,,
191901,200018,90,,,Classic10,,,,
192001,200019,90,,,Classic11,,,,
192101,200020,90,,,Classic12,,,,
192201,200021,90,,,Classic13,,,,
192301,101149,77,,,Prelude_to_Spring,Yubo Fan,,,
192302,101149,77,,,Prelude_to_Spring,,,,
192303,101149,77,,,Prelude_to_Spring,,,,
192401,101150,90,,,Osme_Town,Yubo Fan,,,
192402,101150,90,,,Osme_Town,,,,
192403,101150,90,,,Osme_Town,,,,
192501,101151,90,,,Trillium_Winds,Yubo Fan,,,
192502,101151,90,,,Trillium_Winds,,,,
192503,101151,90,,,Trillium_Winds,,,,
192601,101152,85,,,Flame_to_Willow_Flower,Yubo Fan,,,
192602,101152,85,,,Flame_to_Willow_Flower,,,,
192603,101152,85,,,Flame_to_Willow_Flower,,,,
192701,101153,124,,,Kukunochi,Yubo Fan,,,
192702,101153,124,,,Kukunochi,,,,
192703,101153,124,,,Kukunochi,,,,
192801,101154,163,,,Moon_Viewing_Grass,Yubo Fan,,,
192802,101154,163,,,Moon_Viewing_Grass,,,,
192803,101154,163,,,Moon_Viewing_Grass,,,,
192901,101155,200,,,Fairies_Tea_Party,Yubo Fan,,,
192902,101155,200,,,Fairies_Tea_Party,,,,
192903,101155,200,,,Fairies_Tea_Party,,,,
193001,101156,100,,,All_Things_Interconnected,Yubo Fan,,,
193002,101156,100,,,All_Things_Interconnected,,,,
193003,101156,100,,,All_Things_Interconnected,,,,
400001,400001,85,0.5,170,Little Star Guide,English Folk Music,,1024001,2048001
400002,400001,90,0.5,180,Little Star Guide,,,1024002,2048002
400003,400001,94,0.5,188,Little Star Guide,,,1024008,
